order","Major area, region, country or area of destination",Notes,Code,Type of data (a),International migrant stock at mid-year by age (both sexes),,,,,,,,,,,,,,,,,International migrant stock at mid-year by age (male),,,,,,,,,,,,,,,,,International migrant stock at mid-year by age (female),,,,,,,,,,,,,,,,,,,,,
,,,,,,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,,,,,
2000,2000271,France,,250,B,"52,943","103,470","148,182","194,623","302,910","402,093","500,959","601,477","664,538","665,646","598,128","493,657","400,247","340,542","285,914","523,389","6,278,718","26,749","52,416","75,169","96,814","146,675","192,605","242,054","292,236","326,256","339,125","319,115","269,391","203,378","176,226","136,046","198,534","3,092,789","26,194","51,054","73,013","97,809","156,235","209,488","258,905","309,241","338,282","326,521","279,013","224,266","196,869","164,316","149,868","324,855","3,185,929",,,,,
2000,2000272,Germany,,276,B,"90,818","178,075","307,179","511,966","694,493","845,857","948,116","964,564","943,799","795,781","713,032","583,238","525,321","323,866","257,013","309,513","8,992,631","47,230","92,289","158,369","258,386","341,882","413,405","470,208","488,134","479,486","399,023","355,074","292,274","263,147","169,489","136,018","139,252","4,503,666","43,588","85,786","148,810","253,580","352,611","432,452","477,908","476,430","464,313","396,758","357,958","290,964","262,174","154,377","120,995","170,261","4,488,965",,,,,
2000,2000273,Liechtenstein,,438,B,619,642,773,738,778,918,"1,296","1,570","1,712","1,674","1,421","1,191",955,492,265,439,"15,483",325,335,397,370,382,448,625,772,848,850,761,671,553,281,141,221,"7,980",294,307,376,368,396,470,671,798,864,824,660,520,402,211,124,218,"7,503",,,,,
2000,2000274,Luxembourg,,442,B,"2,449","4,478","5,765","5,829","8,627","14,417","17,619","16,972","14,351","11,907","10,940","7,664","5,984","4,079","3,132","5,537","139,750","1,248","2,281","2,931","2,918","4,234","7,029","8,754","8,618","7,393","6,213","5,789","3,968","2,772","1,910","1,321","1,907","69,286","1,201","2,197","2,834","2,911","4,393","7,388","8,865","8,354","6,958","5,694","5,151","3,696","3,212","2,169","1,811","3,630","70,464",,,,,
2000,2000275,Monaco,,492,B,486,577,574,601,676,915,"1,327","1,684","1,840","1,818","1,791","1,860","1,766","1,505","1,453","2,914","21,787",238,288,295,309,338,441,634,819,914,917,898,919,858,699,649,"1,242","10,458",248,289,279,292,338,474,693,865,926,901,893,941,908,806,804,"1,672","11,329",,,,,
2000,2000276,Netherlands,,528,B,"22,537","44,420","63,668","85,567","120,866","173,197","192,990","179,698","152,938","124,477","111,260","78,608","67,271","50,170","37,360","51,310","1,556,337","10,855","21,294","30,484","41,969","60,773","86,929","94,536","88,077","78,189","65,921","57,204","37,948","30,788","25,190","18,071","17,074","765,302","11,682","23,126","33,184","43,598","60,093","86,268","98,454","91,621","74,749","58,556","54,056","40,660","36,483","24,980","19,289","34,236","791,035",,,,,
2000,2000277,Switzerland,,756,B,"105,631","107,429","97,985","96,024","116,774","152,522","178,701","172,741","134,619","104,389","89,711","71,291","59,522","35,468","21,872","26,077","1,570,756","54,388","55,312","50,773","50,521","60,181","75,356","90,110","95,207","77,850","60,168","52,745","42,571","35,136","19,891","11,211","10,435","841,855","51,243","52,117","47,212","45,503","56,593","77,166","88,591","77,534","56,769","44,221","36,966","28,720","24,386","15,577","10,661","15,642","728,901",,,,,
2000,2000278,NORTHERN AMERICA,,918,,"499,537","952,225","1,461,359","2,185,226","3,333,314","4,163,876","4,496,703","4,539,081","4,037,568","3,358,857","2,839,867","2,102,313","1,794,245","1,290,696","1,255,687","2,041,140","40,351,694","251,788","484,187","763,048","1,167,563","1,791,417","2,192,162","2,315,568","2,308,641","2,017,548","1,645,980","1,361,710","981,889","809,379","570,543","522,091","800,309","19,983,823","247,749","468,038","698,311","1,017,663","1,541,897","1,971,714","2,181,135","2,230,440","2,020,020","1,712,877","1,478,157","1,120,424","984,866","720,153","733,596","1,240,831","20,367,871",,,,,
2000,2000279,Bermuda,,60,B,418,555,502,518,627,"1,716","2,394","2,436","2,002","1,577","1,429","1,104",717,522,449,702,"17,668",220,268,249,272,286,821,"1,198","1,246","1,024",813,675,509,320,200,188,242,"8,531",198,287,253,246,341,895,"1,196","1,190",978,764,754,595,397,322,261,460,"9,137",,,,,
2000,2000280,Canada,,124,B,"50,315","108,810","177,056","236,503","272,387","333,562","458,100","543,223","521,853","512,326","524,464","411,075","351,428","315,178","277,014","418,620","5,511,914","24,286","54,956","90,944","122,590","136,214","153,561","216,160","263,550","250,208","246,421","258,871","204,878","172,646","158,388","131,720","173,742","2,659,135","26,029","53,854","86,112","113,913","136,173","180,001","241,940","279,673","271,645","265,905","265,593","206,197","178,782","156,790","145,294","244,878","2,852,779",,,,,
2000,2000281,Greenland,,304,B,186,228,258,190,323,624,790,758,724,699,800,640,245,92,24,20,"6,601",96,122,131,115,169,407,549,531,519,501,634,509,212,82,22,17,"4,616",90,106,127,75,154,217,241,227,205,198,166,131,33,10,2,3,"1,985",,,,,
2000,2000282,Saint Pierre and Miquelon,,666,B,72,101,133,102,85,104,135,155,152,131,98,60,30,25,23,52,"1,458",38,52,68,54,46,54,67,80,81,72,54,34,18,14,11,13,756,34,49,65,48,39,50,68,75,71,59,44,26,12,11,12,39,702,,,,,
2000,2000283,United States of America,,840,B,"448,546","842,531","1,283,410","1,947,913","3,059,892","3,827,870","4,035,284","3,992,509","3,512,837","2,844,124","2,313,076","1,689,434","1,441,825","974,879","978,177","1,621,746","34,814,053","227,148","428,789","671,656","1,044,532","1,654,702","2,037,319","2,097,594","2,043,234","1,765,716","1,398,173","1,101,476","775,959","636,183","411,859","390,150","626,295","17,310,785","221,398","413,742","611,754","903,381","1,405,190","1,790,551","1,937,690","1,949,275","1,747,121","1,445,951","1,211,600","913,475","805,642","563,020","588,027","995,451","17,503,268",,,,,
2005,2005001,WORLD,,900,,"4,809,462","6,386,720","7,964,438","10,646,600","14,815,318","18,822,363","19,906,727","19,245,431","17,650,046","15,488,900","13,195,838","11,017,968","8,864,276","6,938,537","5,840,948","10,021,041","191,615,574","2,465,438","3,272,720","4,100,186","5,515,379","7,647,314","9,926,898","10,630,563","10,295,456","9,398,024","8,100,765","6,696,740","5,505,846","4,302,416","3,247,007","2,590,661","4,164,959","97,860,838","2,344,023","3,113,999","3,864,251","5,131,220","7,168,004","8,895,464","9,276,175","8,949,974","8,252,021","7,388,135","6,499,097","5,512,121","4,561,859","3,691,529","3,250,287","5,856,082","93,754,736",,,,,
2005,2005002,UN development groups,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,
2005,2005003,More developed regions,b,901,,"1,352,554","2,687,916","4,032,313","6,055,500","8,498,702","10,927,968","11,843,635","11,952,140","11,360,040","10,303,892","9,004,314","7,538,969","6,140,928","4,728,048","3,956,824","6,303,075","116,687,616","691,412","1,378,328","2,093,906","3,169,292","4,327,613","5,525,417","5,978,130","6,027,536","5,689,655","5,070,427","4,305,870","3,606,769","2,882,129","2,157,215","1,716,408","2,457,913","57,078,401","661,142","1,309,588","1,938,407","2,886,208","4,171,089","5,402,551","5,865,505","5,924,604","5,670,385","5,233,465","4,698,444","3,932,200","3,258,799","2,570,833","2,240,416","3,845,162","59,609,215",,,,,
2005,2005004,Less developed regions,c,902,,"3,456,908","3,698,804","3,932,125","4,591,100","6,316,616","7,894,395","8,063,092","7,293,291","6,290,006","5,185,008","4,191,524","3,478,999","2,723,348","2,210,489","1,884,124","3,717,966","74,927,958","1,774,026","1,894,392","2,006,280","2,346,087","3,319,701","4,401,481","4,652,433","4,267,920","3,708,369","3,030,338","2,390,870","1,899,077","1,420,287","1,089,792","874,253","1,707,046","40,782,437","1,682,881","1,804,411","1,925,844","2,245,012","2,996,915","3,492,913","3,410,670","3,025,370","2,581,636","2,154,670","1,800,653","1,579,921","1,303,060","1,120,696","1,009,871","2,010,920","34,145,521",,,,,
2005,2005005,Least developed countries,d,941,,"708,861","836,663","841,807","893,518","1,010,341","1,064,902","1,021,987","886,218","680,050","507,436","398,164","312,764","239,427","175,034","125,097","130,881","9,833,150","360,318","426,392","428,816","438,890","490,709","519,021","515,894","465,100","355,002","263,843","207,776","163,765","127,738","92,298","64,869","67,106","4,987,537","348,542","410,270","412,990","454,627","519,632","545,880","506,104","421,117","325,047","243,593","190,387","148,998","111,688","82,735","60,228","63,775","4,845,613",,,,,
2005,2005006,"Less developed regions, excluding least developed countries",,934,,"2,748,047","2,862,141","3,090,318","3,697,582","5,306,275","6,829,493","7,041,105","6,407,073","5,609,956","4,677,572","3,793,360","3,166,235","2,483,921","2,035,455","1,759,027","3,587,085","65,094,808","1,413,708","1,468,000","1,577,464","1,907,197","2,828,992","3,882,460","4,136,539","3,802,820","3,353,367","2,766,495","2,183,094","1,735,312","1,292,549","997,494","809,384","1,639,940","35,794,900","1,334,339","1,394,141","1,512,854","1,790,385","2,477,283","2,947,033","2,904,566","2,604,253","2,256,589","1,911,077","1,610,266","1,430,923","1,191,372","1,037,961","949,643","1,947,145","29,299,908",,,,,
2005,2005007,World Bank income groups,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,
2005,2005008,High-income countries,e,1503,,"2,120,875","3,385,485","4,404,453","6,063,452","8,995,917","12,359,212","13,395,057","12,928,998","11,594,590","10,095,194","8,490,212","7,017,043","5,552,230","4,418,413","3,675,001","6,047,598","120,543,730","1,097,771","1,748,063","2,294,189","3,195,240","4,679,983","6,616,435","7,222,446","6,952,003","6,181,277","5,250,305","4,251,218","3,476,247","2,687,033","2,075,917","1,650,831","2,411,510","61,790,468","1,023,104","1,637,422","2,110,264","2,868,212","4,315,934","5,742,777","6,172,611","5,976,995","5,413,313","4,844,889","4,238,994","3,540,796","2,865,197","2,342,496","2,024,170","3,636,088","58,753,262",,,,,
2005,2005009,Middle-income countries,e,1517,,"2,041,390","2,220,125","2,782,969","3,757,601","4,912,910","5,517,665","5,587,191","5,462,343","5,320,020","4,812,566","4,255,538","3,662,197","3,060,736","2,348,068","2,042,951","3,839,097","61,623,367","1,038,998","1,126,569","1,412,075","1,917,362","2,533,075","2,855,443","2,949,449","2,907,187","2,834,121","2,549,913","2,213,261","1,856,828","1,485,878","1,084,617","879,823","1,688,284","31,332,883","1,002,392","1,093,556","1,370,894","1,840,239","2,379,835","2,662,222","2,637,742","2,555,156","2,485,899","2,262,653","2,042,277","1,805,369","1,574,858","1,263,451","1,163,128","2,150,813","30,290,484",,,,,
2005,2005010,Upper-middle-income countries,e,1502,,"1,228,499","1,406,046","1,844,824","2,482,293","3,282,346","3,503,793","3,449,880","3,295,161","3,060,797","2,787,994","2,479,770","2,141,033","1,793,459","1,276,265","1,065,950","1,559,378","36,657,488","625,840","716,713","938,064","1,277,346","1,717,880","1,853,836","1,858,146","1,763,422","1,642,792","1,483,806","1,290,248","1,079,707","862,597","575,001","442,621","628,981","18,757,000","602,659","689,333","906,760","1,204,947","1,564,466","1,649,957","1,591,734","1,531,739","1,418,005","1,304,188","1,189,522","1,061,326","930,862","701,264","623,329","930,397","17,900,488",,,,,
2005,2005011,Lower-middle-income countries,e,1501,,"812,891","814,079","938,145","1,275,308","1,630,564","2,013,872","2,137,311","2,167,182","2,259,223","2,024,572","1,775,768","1,521,164","1,267,277","1,071,803","977,001","2,279,719","24,965,879","413,158","409,856","474,011","640,016","815,195","1,001,607","1,091,303","1,143,765","1,191,329","1,066,107","923,013","777,121","623,281","509,616","437,202","1,059,303","12,575,883","399,733","404,223","464,134","635,292","815,369","1,012,265","1,046,008","1,023,417","1,067,894","958,465","852,755","744,043","643,996","562,187","539,799","1,220,416","12,389,996",,,,,
2005,2005012,Low-income countries,e,1500,,"630,814","751,195","736,731","781,322","866,369","899,361","873,765","804,073","691,806","545,508","422,280","318,628","237,440","163,404","117,883","128,633","8,969,212","320,268","382,855","373,387","380,644","415,114","433,352","434,606","412,305","361,787","283,644","219,173","163,390","122,529","82,008","57,582","62,603","4,505,247","310,545","368,339","363,343","400,677","451,255","466,008","439,170","391,767","330,018","261,864","203,106","155,237","114,910","81,395","60,301","66,030","4,463,965",,,,,
2005,2005013,No income group available,e,1518,,"16,383","29,915","40,285","44,225","40,122","46,125","50,714","50,017","43,630","35,632","27,808","20,100","13,870","8,652","5,113","5,713","479,265","8,401","15,233","20,535","22,133","19,142","21,668","24,062","23,961","20,839","16,903","13,088","9,381","6,976","4,465","2,425","2,562","232,240","7,982","14,682","19,750","22,092","20,980","24,457","26,652","26,056","22,791","18,729","14,720","10,719","6,894","4,187","2,688","3,151","247,025",,,,,
2005,2005014,Geographic regions,,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,
2005,2005015,Africa,,903,,"1,160,823","1,193,423","1,196,581","1,313,251","1,569,442","1,720,095","1,688,309","1,476,211","1,216,182","961,576","753,268","582,341","441,858","304,007","192,771","199,534","15,969,835","591,457","603,387","601,084","650,559","788,359","898,883","929,524","851,811","725,038","578,023","455,093","347,002","257,531","173,552","108,432","106,787","8,666,607","569,366","590,036","595,497","662,692","781,083","821,212","758,785","624,400","491,144","383,553","298,175","235,339","184,327","130,455","84,339","92,747","7,303,228",,,,,
2005,2005016,Asia,,935,,"2,122,991","2,188,813","2,369,201","2,907,771","4,385,421","5,758,289","5,944,831","5,399,455","4,676,128","3,835,728","3,082,250","2,566,294","1,986,489","1,649,632","1,457,693","3,108,320","53,439,306","1,093,551","1,129,812","1,219,807","1,512,131","2,348,858","3,294,618","3,497,427","3,195,458","2,772,270","2,249,115","1,749,348","1,379,071","1,009,204","781,537","647,352","1,416,217","29,295,776","1,029,439","1,059,000","1,149,393","1,395,639","2,036,563","2,463,670","2,447,415","2,203,996","1,903,857","1,586,613","1,332,901","1,187,222","977,284","868,094","810,341","1,692,103","24,143,530",,,,,
2005,2005017,Europe,,908,,"769,653","1,320,140","2,017,882","3,115,977","4,659,099","5,822,539","6,378,391","6,383,157","6,222,947","5,643,772","5,028,678","4,291,928","3,461,796","2,714,194","2,267,118","3,496,753","63,594,822","394,860","678,095","1,039,659","1,597,829","2,284,662","2,854,028","3,182,083","3,209,142","3,125,200","2,773,134","2,390,188","2,061,956","1,640,171","1,245,514","981,286","1,317,495","30,775,683","374,793","642,045","978,223","1,518,148","2,374,437","2,968,511","3,196,308","3,174,015","3,097,747","2,870,638","2,638,490","2,229,972","1,821,625","1,468,680","1,285,832","2,179,258","32,819,139",,,,,
2005,2005018,Latin America and the Caribbean,,904,,"225,943","365,240","406,962","440,462","583,328","667,988","659,038","613,897","552,088","495,991","443,929","403,836","347,241","297,035","262,265","459,699","7,224,942","116,594","186,538","206,204","218,099","282,337","323,719","326,519","306,146","275,237","249,702","226,088","206,765","177,954","152,805","131,244","204,383","3,590,334","109,349","178,702","200,758","222,363","300,991","344,269","332,519","307,751","276,851","246,289","217,841","197,071","169,287","144,230","131,021","255,316","3,634,608",,,,,
2005,2005019,Northern America,,905,,"467,085","1,179,451","1,782,555","2,606,336","3,238,615","4,446,695","4,776,884","4,847,443","4,393,201","4,026,843","3,351,499","2,656,655","2,236,278","1,642,172","1,399,508","2,312,037","45,363,257","236,908","603,596","935,883","1,402,105","1,749,700","2,355,534","2,472,191","2,477,065","2,212,057","1,987,940","1,610,500","1,247,207","1,016,582","722,993","589,739","924,640","22,544,640","230,177","575,855","846,672","1,204,231","1,488,915","2,091,161","2,304,693","2,370,378","2,181,144","2,038,903","1,740,999","1,409,448","1,219,696","919,179","809,769","1,387,397","22,818,617",,,,,
2005,2005020,Oceania,,909,,"62,967","139,653","191,257","262,803","379,413","406,757","459,274","525,268","589,500","524,990","536,214","516,914","390,614","331,497","261,593","444,698","6,023,412","32,068","71,292","97,549","134,656","193,398","200,116","222,819","255,834","288,222","262,851","265,523","263,845","200,974","170,606","132,608","195,437","2,987,798","30,899","68,361","93,708","128,147","186,015","206,641","236,455","269,434","301,278","262,139","270,691","253,069","189,640","160,891","128,985","249,261","3,035,614",,,,,
2005,2005021,Sustainable Development Goal (SDG) regions,f,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,
2005,2005022,SUB-SAHARAN AFRICA,,947,,"1,028,997","1,064,355","1,063,146","1,168,308","1,395,064","1,549,626","1,520,138","1,326,337","1,087,593","855,646","667,907","514,316","383,139","261,821","161,871","174,039","14,222,466","521,607","535,037","530,320","571,674","687,762","795,905","822,599","751,979","637,610","507,023","399,229","303,753","222,391","149,953","91,312","93,443","7,621,682","507,390","529,318","532,826","596,634","707,302","753,721","697,539","574,358","449,983","348,623","268,678","210,563","160,748","111,868","70,559","80,596","6,600,784",,,,,
2005,2005023,Eastern Africa,,910,,"346,218","389,094","365,623","388,794","465,022","488,072","483,353","424,492","356,581","280,786","226,862","172,611","137,405","91,904","68,443","77,557","4,762,817","182,160","204,831","191,313","201,208","234,470","251,996","256,401","231,044","197,488","156,321","127,075","96,490","75,641","50,218","37,253","41,542","2,535,451","164,058","184,263","174,310","187,586","230,552","236,076","226,952","193,448","159,093","124,465","99,787","76,121","61,764","41,686","31,190","36,015","2,227,366",,,,,
2005,2005024,Burundi,,108,B R,"20,899","13,760","16,787","13,395","12,533","15,339","17,360","16,427","13,135","9,971","6,832","5,223","3,682","3,053","2,630","1,848","172,874","8,909","5,880","7,204","6,118","6,449","8,636","9,743","8,880","6,809","4,982","3,348","2,491","1,761","1,461","1,258",876,"84,805","11,990","7,880","9,583","7,277","6,084","6,703","7,617","7,547","6,326","4,989","3,484","2,732","1,921","1,592","1,372",972,"88,069",,,,,
2005,2005025,Comoros,,174,B,496,739,937,"1,043","1,203","1,425","1,546","1,464","1,231",959,761,559,376,235,94,141,"13,209",222,322,402,457,544,655,710,698,609,494,409,307,206,125,51,75,"6,286",274,417,535,586,659,770,836,766,622,465,352,252,170,110,43,66,"6,923",,,,,
2005,2005026,Djibouti,,262,B R,"3,995","5,527","7,324","9,559","11,379","11,989","11,005","8,869","6,499","4,614","3,432","2,893","2,275","1,214",607,910,"92,091","2,657","3,426","4,163","4,882","5,357","5,872","5,671","5,195","4,073","2,937","2,208","1,846","1,447",702,352,527,"51,315","1,338","2,101","3,161","4,677","6,022","6,117","5,334","3,674","2,426","1,677","1,224","1,047",828,512,255,383,"40,776",,,,,
2005,2005027,Eritrea,,232,I,870,787,"1,081","1,341","1,540","1,651","1,594","1,392","1,136",897,696,547,382,200,80,120,"14,314",476,433,599,743,848,899,860,745,604,475,367,286,207,97,39,51,"7,729",394,354,482,598,692,752,734,647,532,422,329,261,175,103,41,69,"6,585",,,,,
2005,2005028,Ethiopia,,231,B R,"29,619","34,710","41,175","48,801","55,033","57,640","54,316","46,771","37,980","30,016","23,887","19,293","16,211","9,395","3,758","5,637","514,242","15,831","18,548","22,005","26,009","29,200","30,429","28,541","24,464","19,778","15,531","12,277","9,814","8,297","4,503","1,802","2,696","269,725","13,788","16,162","19,170","22,792","25,833","27,211","25,775","22,307","18,202","14,485","11,610","9,479","7,914","4,892","1,956","2,941","244,517",,,,,
2005,2005029,Kenya,,404,B R,"47,956","64,038","58,667","62,474","72,914","83,971","92,059","72,822","59,548","43,977","34,706","24,698","20,199","13,223","10,437","11,665","773,354","26,529","35,512","32,970","34,172","36,906","41,974","45,747","36,474","30,200","22,648","17,974","12,702","9,578","6,332","5,027","5,619","400,364","21,427","28,526","25,697","28,302","36,008","41,997","46,312","36,348","29,348","21,329","16,732","11,996","10,621","6,891","5,410","6,046","372,990",,,,,
2005,2005030,Madagascar,,450,C,"1,374","1,426","1,420","1,263","1,283","1,705","2,003","1,919","1,756","1,744","1,952","2,120","2,030","1,692","1,263","1,108","26,058",557,587,603,578,650,917,"1,043",957,887,960,"1,190","1,404","1,427","1,240",928,816,"14,744",817,839,817,685,633,788,960,962,869,784,762,716,603,452,335,292,"11,314",,,,,
2005,2005031,Malawi,,454,B R,"13,995","13,632","13,716","16,457","20,792","22,369","21,105","18,553","15,578","12,761","10,628","8,363","6,451","5,165","8,805","13,291","221,661","6,962","6,718","6,582","7,730","9,803","10,925","10,610","9,338","7,669","6,097","4,964","3,827","2,896","2,270","3,819","5,721","105,931","7,033","6,914","7,134","8,727","10,989","11,444","10,495","9,215","7,909","6,664","5,664","4,536","3,555","2,895","4,986","7,570","115,730",,,,,
2005,2005032,Mauritius,1,480,C,359,449,479,699,"1,033","4,026","4,857","3,725","1,544",803,498,412,263,195,146,159,"19,647",183,233,226,279,355,"1,370","2,072","1,839",868,486,300,253,163,128,92,96,"8,943",176,216,253,420,678,"2,656","2,785","1,886",676,317,198,159,100,67,54,63,"10,704",,,,,
2005,2005033,Mayotte,,175,B,"3,350","3,647","4,630","6,130","7,696","8,593","8,215","6,864","5,010","2,808","1,782","1,813","1,521",770,144,203,"63,176","1,770","1,818","2,124","2,723","3,508","4,059","4,004","3,471","2,665","1,583","1,031","1,043",863,475,92,135,"31,364","1,580","1,829","2,506","3,407","4,188","4,534","4,211","3,393","2,345","1,225",751,770,658,295,52,68,"31,812",,,,,
2005,2005034,Mozambique,,508,B R,"27,469","23,326","24,184","29,792","44,005","29,638","22,654","18,438","12,656","10,025","7,533","5,602","3,850","2,277","1,328","1,902","264,679","13,317","11,448","11,547","13,448","19,697","13,778","11,300","9,482","6,670","5,225","3,987","3,023","2,125","1,212",689,960,"127,908","14,152","11,878","12,637","16,344","24,308","15,860","11,354","8,956","5,986","4,800","3,546","2,579","1,725","1,065",639,942,"136,771",,,,,
2005,2005035,Réunion,,638,B,"3,869","9,083","11,721","11,914","8,540","9,757","11,219","11,308","9,948","8,210","7,165","4,719","2,898","1,855","1,196","1,674","115,076","2,003","4,675","5,960","5,978","4,223","4,785","5,516","5,661","5,115","4,354","3,921","2,667","1,686","1,087",669,896,"59,196","1,866","4,408","5,761","5,936","4,317","4,972","5,703","5,647","4,833","3,856","3,244","2,052","1,212",768,527,778,"55,880",,,,,
2005,2005036,Rwanda,,646,B R,"30,737","32,820","29,423","35,306","52,612","55,797","48,968","39,086","29,502","22,215","14,993","12,483","7,515","5,540","3,897","2,293","423,187","15,394","16,072","14,133","16,969","25,333","28,268","25,480","21,186","16,281","11,880","7,717","6,210","3,600","2,430","1,552",774,"213,279","15,343","16,748","15,290","18,337","27,279","27,529","23,488","17,900","13,221","10,335","7,276","6,273","3,915","3,110","2,345","1,519","209,908",,,,,
2005,2005037,Seychelles,,690,B,267,335,330,325,951,"1,255","1,489","1,240","1,054",641,340,251,176,133,103,107,"8,997",156,193,194,202,624,852,975,809,681,420,220,162,113,90,67,62,"5,820",111,142,136,123,327,403,514,431,373,221,120,89,63,43,36,45,"3,177",,,,,
2005,2005038,Somalia,,706,I R,"2,742","2,189","1,610","1,493","1,645","1,962","2,022","1,925","1,614","1,217",836,591,444,164,100,116,"20,670","1,371","1,085",740,670,771,991,"1,118","1,151","1,012",775,530,367,264,95,54,53,"11,047","1,371","1,104",870,823,874,971,904,774,602,442,306,224,180,69,46,63,"9,623",,,,,
2005,2005039,South Sudan,,728,B R,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,
2005,2005040,Uganda,,800,B R,"72,624","93,207","58,424","45,474","49,879","46,711","40,081","36,064","34,733","31,067","31,543","19,355","15,541","8,028","6,551","4,026","593,308","36,082","47,208","29,975","22,792","21,142","19,466","17,669","16,803","17,256","16,313","17,781","11,212","8,722","4,292","3,457","1,960","292,130","36,542","45,999","28,449","22,682","28,737","27,245","22,412","19,261","17,477","14,754","13,762","8,143","6,819","3,736","3,094","2,066","301,178",,,,,
2005,2005041,United Republic of Tanzania,2,834,B R,"56,592","52,003","47,303","51,650","60,097","66,406","72,032","72,489","65,995","52,860","40,863","33,111","28,860","25,004","21,803","24,085","771,153","35,708","32,581","29,419","31,891","36,992","41,040","44,907","45,555","41,692","33,559","26,167","21,465","18,958","16,596","14,473","15,980","486,983","20,884","19,422","17,884","19,759","23,105","25,366","27,125","26,934","24,303","19,301","14,696","11,646","9,902","8,408","7,330","8,105","284,170",,,,,
2005,2005042,Zambia,,894,B R,"15,069","18,556","23,123","24,950","26,455","26,442","24,424","20,741","17,134","14,261","12,091","10,212","7,275","6,078","2,429","3,655","252,895","7,376","9,065","11,279","12,265","13,253","13,530","12,650","10,773","8,908","7,427","6,304","5,357","3,844","3,300","1,319","1,978","128,628","7,693","9,491","11,844","12,685","13,202","12,912","11,774","9,968","8,226","6,834","5,787","4,855","3,431","2,778","1,110","1,677","124,267",,,,,
2005,2005043,Zimbabwe,,716,B R,"13,936","18,860","23,289","26,728","35,432","41,396","46,404","44,395","40,528","31,740","26,324","20,366","17,456","7,683","3,072","4,617","402,226","6,657","9,027","11,188","13,302","18,815","23,550","27,785","27,563","25,711","20,175","16,380","12,054","9,484","3,783","1,513","2,267","229,254","7,279","9,833","12,101","13,426","16,617","17,846","18,619","16,832","14,817","11,565","9,944","8,312","7,972","3,900","1,559","2,350","172,972",,,,,
2005,2005044,Middle Africa,,911,,"145,465","154,156","162,343","179,511","202,449","208,816","192,600","171,429","142,767","112,102","88,392","72,808","53,399","35,089","16,657","20,798","1,958,781","72,334","76,867","79,512","84,989","100,483","104,184","98,819","90,604","76,603","58,277","47,248","39,272","31,431","20,617","9,519","11,478","1,002,237","73,131","77,289","82,831","94,522","101,966","104,632","93,781","80,825","66,164","53,825","41,144","33,536","21,968","14,472","7,138","9,320","956,544",,,,,
2005,2005045,Angola,,24,B R,"4,752","3,725","5,454","6,522","7,663","7,708","6,165","4,353","3,183","2,499","2,186","1,885","1,597","1,458","1,167","1,012","61,329","2,075","1,594","2,296","2,683","3,203","3,652","3,403","2,607","1,938","1,524","1,334","1,146",913,769,616,487,"30,240","2,677","2,131","3,158","3,839","4,460","4,056","2,762","1,746","1,245",975,852,739,684,689,551,525,"31,089",,,,,
2005,2005046,Cameroon,,120,B,"4,631","11,518","15,120","20,247","28,737","31,783","32,045","29,093","24,495","20,366","14,952","11,765","8,335","6,634","3,291","2,491","265,503","2,453","6,121","8,075","10,917","15,593","17,244","17,379","15,786","13,291","11,051","8,426","6,994","5,089","4,119","2,044","1,547","146,129","2,178","5,397","7,045","9,330","13,144","14,539","14,666","13,307","11,204","9,315","6,526","4,771","3,246","2,515","1,247",944,"119,374",,,,,
2005,2005047,Central African Republic,,140,C,"11,145","10,075","6,647","5,295","6,696","8,086","8,868","8,699","7,530","5,962","4,652","3,323","2,655","1,845","1,447","1,524","94,449","5,447","5,096","3,456","2,756","3,478","4,299","4,819","4,780","4,147","3,310","2,654","1,915","1,491",995,780,813,"50,236","5,698","4,979","3,191","2,539","3,218","3,787","4,049","3,919","3,383","2,652","1,998","1,408","1,164",850,667,711,"44,213",,,,,
